Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA
2018,8,28,1.67118,1.67242,1.66182,1.66337,92630,0.99517183,33.59994546,-0.01177801
2018,8,27,1.67292,1.68020,1.66963,1.67144,78438,0.99852441,37.49230187,-0.01159303
2018,8,24,1.67533,1.68074,1.67267,1.67391,93872,0.99882450,38.76872384,-0.01200996
2018,8,23,1.67748,1.68301,1.67234,1.67588,90196,0.99846883,39.77151119,-0.01261893
2018,8,22,1.68157,1.68508,1.67579,1.67845,89944,0.99735575,41.05800407,-0.01341322
2018,8,21,1.66884,1.68384,1.66808,1.68290,95771,1.00838272,43.31053656,-0.01449360
2018,8,20,1.66486,1.67102,1.66320,1.66891,80845,1.00202938,32.49991780,-0.01611483
2018,8,17,1.67223,1.67523,1.66201,1.66553,120350,0.99556472,29.48305182,-0.01652527
2018,8,16,1.66791,1.67490,1.66575,1.67295,138483,1.00285940,32.43843750,-0.01646464
2018,8,15,1.66081,1.67237,1.65945,1.66818,137035,1.00406277,28.13844046,-0.01690325
2018,8,14,1.67649,1.67894,1.66106,1.66143,120625,0.99127711,21.58007516,-0.01673154
2018,8,13,1.67786,1.68054,1.67428,1.67605,133192,0.99924880,26.43164208,-0.01558174
2018,8,10,1.67303,1.67827,1.66370,1.67731,156549,1.00234255,26.91589970,-0.01537611
2018,8,9,1.67692,1.68233,1.67240,1.67339,96737,0.99741912,22.83154984,-0.01501830
2018,8,8,1.68833,1.69182,1.67650,1.67772,103206,0.99319212,24.21986782,-0.01394401
2018,8,7,1.68263,1.69151,1.67916,1.68922,87559,1.00378525,28.49266044,-0.01281089
2018,8,6,1.69192,1.69247,1.68175,1.68285,72310,0.99615237,21.35658705,-0.01234918
2018,8,3,1.69457,1.69605,1.68681,1.68935,120129,0.99652557,23.58691695,-0.01093167
2018,8,2,1.70632,1.71012,1.69247,1.69524,121878,0.99380936,25.85924111,-0.00962522
2018,8,1,1.70627,1.71161,1.70244,1.70580,114381,0.99887569,30.79891754,-0.00841742
2018,7,31,1.71133,1.71738,1.70444,1.70772,126156,0.99793718,31.82529668,-0.00782859
2018,7,30,1.71114,1.71556,1.70767,1.71125,94973,0.99991235,33.74517094,-0.00715865
2018,7,27,1.71300,1.71474,1.70720,1.71140,98369,0.99836658,33.82568632,-0.00655886
2018,7,26,1.72017,1.72194,1.71265,1.71420,113976,0.99611827,35.28496753,-0.00571318
2018,7,25,1.72853,1.73164,1.71744,1.72088,126400,0.99521730,39.01352950,-0.00483577
2018,7,24,1.72506,1.73075,1.72356,1.72915,109326,1.00231283,44.40811874,-0.00432569
2018,7,23,1.72334,1.72900,1.72242,1.72516,101083,1.00052196,40.73690048,-0.00445376
2018,7,20,1.72688,1.72784,1.71663,1.72426,148325,0.99882985,39.90567815,-0.00414618
2018,7,19,1.72040,1.72737,1.71672,1.72628,154376,1.00298057,41.10732324,-0.00360165
2018,7,18,1.72956,1.73456,1.71954,1.72115,135903,0.99488439,36.60565650,-0.00305992
2018,7,17,1.73795,1.74109,1.72614,1.73000,129598,0.99513935,41.71339704,-0.00180165
2018,7,16,1.74095,1.74680,1.73571,1.73845,107003,0.99863857,47.60234522,-0.00107051
2018,7,13,1.73651,1.74174,1.72932,1.74082,124461,1.00185313,49.41939381,-0.00098211
2018,7,12,1.74336,1.74533,1.73703,1.73760,131597,0.99649026,46.86033760,-0.00109631
2018,7,11,1.74027,1.74496,1.73321,1.74372,166470,1.00219553,51.45477508,-0.00089826
2018,7,10,1.73730,1.74572,1.73618,1.73990,126140,1.00109321,48.52988658,-0.00125554
2018,7,9,1.74280,1.74777,1.72933,1.73800,145838,0.99940772,47.05662461,-0.00130435
2018,7,6,1.73630,1.74267,1.73161,1.73903,135226,1.00146272,47.74456006,-0.00115422
2018,7,5,1.73844,1.74422,1.73368,1.73649,180425,0.99880361,45.93464676,-0.00105068
2018,7,4,1.73307,1.74055,1.73248,1.73857,118439,1.00287265,47.17716577,-0.00064464
2018,7,3,1.73245,1.73824,1.73057,1.73359,160328,1.00047900,43.79728580,-0.00032878
2018,7,2,1.73465,1.73689,1.72856,1.73276,159900,0.99904867,43.23517367,0.00058621
2018,6,29,1.73218,1.74409,1.73135,1.73441,199412,1.00049609,44.04841058,0.00183004
2018,6,28,1.74897,1.74966,1.73294,1.73355,174739,0.99066793,43.53437422,0.00322302
2018,6,27,1.75909,1.76171,1.74416,1.74988,168242,0.99498493,51.94962075,0.00504164
2018,6,26,1.76531,1.76719,1.75537,1.75870,166141,0.99625562,57.52662748,0.00562683
2018,6,25,1.75837,1.76898,1.75712,1.76531,164187,1.00280623,62.17132113,0.00539388
2018,6,22,1.76175,1.77729,1.75912,1.76037,166311,0.99824776,59.92592772,0.00434507
2018,6,21,1.75265,1.76552,1.74546,1.76346,167850,1.00507823,62.06571132,0.00344618
2018,6,20,1.74978,1.75732,1.74682,1.75455,164627,1.00274325,58.05552663,0.00193413
2018,6,19,1.74819,1.75425,1.74291,1.74975,199556,1.00075496,55.71355232,0.00088328
2018,6,18,1.74882,1.75315,1.74220,1.74843,134887,0.99729633,55.07298773,0.00001788
2018,6,15,1.73729,1.75483,1.73628,1.75317,161958,1.00873423,57.86371991,-0.00095253
2018,6,14,1.73647,1.74339,1.73068,1.73799,170130,1.00129628,50.38755447,-0.00265990
2018,6,13,1.73985,1.74167,1.73255,1.73574,163868,0.99752306,49.14568315,-0.00325484
2018,6,12,1.73573,1.74407,1.73325,1.74005,165644,1.00160021,51.43582146,-0.00373775
2018,6,11,1.74262,1.74271,1.73325,1.73727,132414,1.00273588,50.04148131,-0.00473860
2018,6,8,1.74064,1.74792,1.73231,1.73253,156056,0.99487783,47.66236520,-0.00566407
2018,6,7,1.73552,1.74646,1.73278,1.74145,151096,1.00285056,51.98866467,-0.00628030
2018,6,6,1.73621,1.73890,1.72565,1.73650,162229,0.99988484,49.63283347,-0.00788370
2018,6,5,1.72114,1.74297,1.71998,1.73670,156141,1.00868888,49.72437324,-0.00931154
2018,6,4,1.72652,1.73100,1.72001,1.72174,152939,0.99502413,42.33768568,-0.01101892
2018,6,1,1.72224,1.73206,1.71666,1.73035,162075,1.00505329,45.94530090,-0.01151468
2018,5,31,1.70972,1.72832,1.70685,1.72165,181237,1.00624795,41.24801424,-0.01285661
2018,5,30,1.72440,1.73057,1.70536,1.71096,176342,0.99158495,34.78169922,-0.01349659
2018,5,29,1.72911,1.73036,1.71778,1.72548,196406,0.99763525,40.38821721,-0.01302868
2018,5,28,1.72597,1.73323,1.72468,1.72957,100478,1.00184199,42.16599205,-0.01372034
2018,5,25,1.72297,1.73179,1.71972,1.72639,158506,1.00204310,40.26775683,-0.01482003
2018,5,24,1.71205,1.73002,1.71155,1.72287,175152,1.00483500,38.18225412,-0.01568429
2018,5,23,1.72110,1.72584,1.71209,1.71458,183771,0.99580671,33.07207046,-0.01620085
2018,5,22,1.71636,1.72251,1.71208,1.72180,144100,1.00287150,35.44143933,-0.01578046
2018,5,21,1.73295,1.73663,1.71653,1.71687,105419,0.98919694,32.36930513,-0.01574948
2018,5,18,1.73051,1.73934,1.72555,1.73562,117167,1.00313259,38.90806965,-0.01497889
2018,5,17,1.72471,1.73230,1.72179,1.73020,161211,1.00240433,35.40563292,-0.01568656
2018,5,16,1.73844,1.73887,1.72355,1.72605,160227,0.99268448,32.66078276,-0.01580977
2018,5,15,1.73647,1.74040,1.73147,1.73877,149027,1.00153793,37.15431173,-0.01531453
2018,5,14,1.73114,1.73734,1.72926,1.73610,119830,1.00177146,35.42257795,-0.01575480
2018,5,11,1.72522,1.73502,1.72255,1.73303,128413,1.00417772,33.46509675,-0.01581572
2018,5,10,1.74044,1.74208,1.72223,1.72582,178101,0.99109871,28.75553805,-0.01535085
2018,5,9,1.75374,1.75615,1.73879,1.74132,141091,0.99258406,33.48729593,-0.01380011
2018,5,8,1.74573,1.75663,1.74561,1.75433,153262,1.00447175,38.41393477,-0.01319826
2018,5,7,1.73845,1.74856,1.73818,1.74652,100141,1.00446295,32.91215032,-0.01356276
2018,5,4,1.74321,1.74728,1.73794,1.73876,122531,0.99682966,26.88588353,-0.01303551
2018,5,3,1.74824,1.75060,1.74227,1.74429,170704,0.99800889,28.58499274,-0.01138284
2018,5,2,1.74862,1.75467,1.74310,1.74777,165276,0.99921105,29.68108257,-0.00967092
2018,5,1,1.76613,1.76797,1.74833,1.74915,132781,0.99006062,30.10617047,-0.00769954
2018,4,30,1.76754,1.77080,1.76016,1.76671,126316,0.99901609,36.23857600,-0.00521186
2018,4,27,1.79038,1.79391,1.76778,1.76845,131842,0.98704002,36.93073091,-0.00374880
2018,4,26,1.78843,1.79826,1.78582,1.79167,138135,1.00175563,48.38167750,-0.00200403
2018,4,25,1.79304,1.79768,1.78811,1.78853,117366,0.99733454,46.29051780,-0.00211214
2018,4,24,1.78966,1.79412,1.78700,1.79331,124447,1.00147431,49.10241700,-0.00189970
2018,4,23,1.78405,1.79270,1.78288,1.79067,133346,1.00210419,47.46582286,-0.00208761
2018,4,20,1.78432,1.78889,1.77427,1.78691,163361,1.00128319,45.13259313,-0.00202828
