Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA
2018,10,2,75.338,75.342,74.698,74.959,91336,0.99445454,57.55121094,0.36255255
2018,10,1,75.252,75.508,75.182,75.377,79921,1.00199396,64.12034715,0.37108553
2018,9,28,74.944,75.371,74.861,75.227,99912,1.00345481,62.70170427,0.33401912
2018,9,27,74.962,75.281,74.713,74.968,108896,0.99959999,60.17717297,0.29712317
2018,9,26,75.064,75.519,74.889,74.998,94024,0.99885462,60.61847260,0.27207963
2018,9,25,74.887,75.128,74.799,75.084,85433,1.00206862,61.82534357,0.23310290
2018,9,24,74.925,75.281,74.803,74.929,80239,0.99634328,60.50952262,0.17120747
2018,9,21,75.164,75.534,74.947,75.204,87730,0.99988034,64.15245627,0.10549793
2018,9,20,74.203,75.251,74.095,75.213,93291,1.01316073,64.27004380,-0.00790586
2018,9,19,73.908,74.348,73.807,74.236,88740,1.00328409,56.17230017,-0.15345171
2018,9,18,73.509,74.123,73.270,73.993,106515,1.00576330,53.75151602,-0.23751274
2018,9,17,73.360,73.808,73.191,73.569,61032,1.00297201,49.20586770,-0.31660864
2018,9,14,73.498,73.770,73.282,73.351,73337,0.99776916,46.70499978,-0.36978765
2018,9,13,72.935,73.627,72.893,73.515,77019,1.00786937,48.36857790,-0.41008830
2018,9,12,72.797,73.133,72.512,72.941,78125,1.00217084,41.60918446,-0.47225985
2018,9,11,72.475,72.948,72.414,72.783,72126,1.00422203,39.58765611,-0.48630049
2018,9,10,72.508,72.752,72.247,72.477,70556,0.99958625,35.57660142,-0.48106071
2018,9,7,72.941,73.005,72.392,72.507,99711,0.99414539,35.79294574,-0.43621924
2018,9,6,73.464,73.662,72.837,72.934,98580,0.99262344,38.92109927,-0.37569475
2018,9,5,72.964,73.564,72.870,73.476,95621,1.00618975,43.39076050,-0.33645521
2018,9,4,73.256,73.482,72.830,73.024,87341,0.99590857,37.86516451,-0.33666285
2018,9,3,73.461,73.575,73.149,73.324,58369,0.99676463,40.28884140,-0.28600914
2018,8,31,73.826,73.962,73.314,73.562,103933,0.99647801,42.28257593,-0.24774191
2018,8,30,74.917,75.040,73.664,73.822,97270,0.98510769,44.51729551,-0.21952821
2018,8,29,74.559,74.984,74.392,74.938,91727,1.00473286,56.39762806,-0.20679687
2018,8,28,74.302,74.703,74.244,74.585,77272,1.00271567,52.68923627,-0.30116818
2018,8,27,74.465,74.581,74.114,74.383,64657,0.99928798,50.44993943,-0.38129784
2018,8,24,73.798,74.454,73.717,74.436,84862,1.00801690,51.03849762,-0.45745901
2018,8,23,73.977,74.133,73.778,73.844,82687,0.99755488,44.29855194,-0.55341077
2018,8,22,73.766,74.093,73.686,74.025,88089,1.00330708,46.10022891,-0.60755413
2018,8,21,73.042,73.968,72.888,73.781,86408,1.00916415,43.20892281,-0.68625268
2018,8,20,73.293,73.333,73.022,73.111,67704,0.99706789,34.21055678,-0.75187516
2018,8,17,73.001,73.371,72.769,73.326,86556,1.00447951,35.90577998,-0.75647876
2018,8,16,72.642,73.285,72.434,72.999,116447,1.00425093,31.08275796,-0.77324221
2018,8,15,73.007,73.137,72.362,72.690,109640,0.99523536,26.21061153,-0.75009676
2018,8,14,72.784,73.372,72.687,73.038,97723,1.00285597,28.30309717,-0.67818243
2018,8,13,72.565,73.119,72.343,72.830,123709,0.99858774,24.97904903,-0.61196185
2018,8,10,73.414,73.563,72.716,72.933,133007,0.99309641,25.52316394,-0.49736087
2018,8,9,74.806,74.862,73.396,73.440,87935,0.98134588,28.34532805,-0.35434128
2018,8,8,74.982,75.239,74.695,74.836,73390,0.99791978,39.51722676,-0.21826404
2018,8,7,74.969,75.168,74.841,74.992,66371,1.00022674,41.20231082,-0.18354342
2018,8,6,74.994,75.182,74.919,74.975,53739,0.99882765,40.94750285,-0.15244121
2018,8,3,75.315,75.453,74.881,75.063,86821,0.99758123,41.81860968,-0.10879524
2018,8,2,75.829,75.894,75.167,75.245,88077,0.99176222,43.59989493,-0.06046463
2018,8,1,76.192,76.293,75.714,75.870,93173,0.99523828,50.45277055,-0.01642863
2018,7,31,75.690,76.283,75.551,76.233,109535,1.00628325,55.12563209,-0.02362008
2018,7,30,75.343,75.844,75.322,75.757,59756,1.00413546,49.42164939,-0.06941541
2018,7,27,75.402,75.464,75.170,75.445,80324,1.00026516,45.18056018,-0.07839178
2018,7,26,75.822,75.912,75.393,75.425,100915,0.99442306,44.90557384,-0.05694138
2018,7,25,75.573,75.906,75.398,75.848,112198,1.00345297,49.81288902,-0.02669826
2018,7,24,75.504,75.702,75.259,75.587,105995,1.00080767,46.46067243,-0.03077779
2018,7,23,75.674,75.894,75.477,75.526,106019,0.99554466,45.67315716,-0.00896254
2018,7,20,75.782,76.109,75.477,75.864,151668,1.00077831,49.41277758,0.02522292
2018,7,19,76.622,76.745,75.688,75.805,128743,0.98893716,48.73238395,0.03407459
2018,7,18,76.528,76.724,76.177,76.653,106120,1.00173811,59.39394312,0.05088417
2018,7,17,76.072,76.849,75.854,76.520,115122,1.00558512,58.05756992,-0.01474264
2018,7,16,75.857,76.297,75.855,76.095,84649,1.00084176,53.51846747,-0.08475006
2018,7,13,76.270,76.434,75.730,76.031,95680,0.99729790,52.80425805,-0.12959952
2018,7,12,75.659,76.287,75.539,76.237,97457,1.00762622,55.34601522,-0.17844231
2018,7,11,75.849,75.883,75.403,75.660,130990,0.99653596,48.95546464,-0.25916248
2018,7,10,75.718,76.125,75.654,75.923,91763,1.00212508,52.11200302,-0.29967204
2018,7,9,75.479,75.830,75.386,75.762,80626,1.00247436,50.29004350,-0.37379629
2018,7,6,75.032,75.599,74.954,75.575,99449,1.00624451,48.16296635,-0.44657603
2018,7,5,74.645,75.176,74.535,75.106,103229,1.00552930,42.42555232,-0.51393378
2018,7,4,74.650,74.849,74.507,74.693,89535,1.00029463,36.69630405,-0.54467864
2018,7,3,74.439,74.806,74.071,74.671,107898,1.00313012,36.38317178,-0.53394676
2018,7,2,75.098,75.258,74.124,74.438,98236,0.99220239,33.13022331,-0.51024247
2018,6,29,74.629,75.136,74.404,75.023,140474,1.00530639,37.61430452,-0.44884183
2018,6,28,74.837,75.075,74.392,74.627,151204,0.99660795,31.81329692,-0.42350733
2018,6,27,75.431,75.508,74.711,74.881,160910,0.99340656,33.67849489,-0.34469117
2018,6,26,75.676,75.725,75.179,75.378,126160,0.99604900,37.69385811,-0.26494123
2018,6,25,75.930,76.054,75.386,75.677,123901,0.99613010,40.38357812,-0.20990125
2018,6,22,75.484,76.154,75.305,75.971,128588,1.00574553,43.19801652,-0.16704075
2018,6,21,75.743,75.926,75.409,75.537,154287,0.99750416,37.19852397,-0.13984002
2018,6,20,75.893,76.209,75.550,75.726,130692,0.99702444,38.85819108,-0.05889887
2018,6,19,76.696,76.724,75.482,75.952,164226,0.99106176,40.88356882,0.02602453
2018,6,18,76.689,76.859,76.347,76.637,82910,0.99770872,47.91212904,0.11102824
2018,6,15,77.141,77.195,76.637,76.813,133460,0.99569642,49.96135177,0.14816346
2018,6,14,77.443,77.616,77.107,77.145,135227,0.99610056,54.00746689,0.17548641
2018,6,13,77.289,77.874,77.246,77.447,110722,1.00166843,57.97312179,0.17400426
2018,6,12,77.250,77.784,77.180,77.318,125327,1.00067300,56.71238971,0.13883243
2018,6,11,76.718,77.509,76.704,77.266,89991,1.00361095,56.22081183,0.10505556
2018,6,8,77.033,77.197,76.568,76.988,129820,0.99889715,53.60531808,0.06571044
2018,6,7,77.456,77.636,76.910,77.073,133822,0.99436202,54.53025683,0.04284144
2018,6,6,77.060,77.672,76.999,77.510,117111,1.00501796,59.42527272,0.00437459
2018,6,5,77.137,77.375,76.833,77.123,125495,0.99895083,56.19141721,-0.08928129
2018,6,4,76.315,77.228,76.315,77.204,112451,1.00925539,57.07552308,-0.16811796
2018,6,1,76.120,76.584,76.071,76.496,130889,1.00414807,50.79149670,-0.27454415
2018,5,31,76.037,76.448,75.641,76.180,161124,1.00109071,47.61296967,-0.33430203
2018,5,30,75.032,76.276,74.596,76.097,245265,1.01465372,46.77445199,-0.37353768
2018,5,29,75.920,75.958,74.552,74.998,212898,0.98772554,33.73319737,-0.40973247
2018,5,28,75.960,76.262,75.749,75.930,102180,1.00302506,41.79787409,-0.33807224
2018,5,25,75.620,76.052,75.389,75.701,136161,0.99984151,38.44001189,-0.33658487
2018,5,24,76.088,76.314,75.354,75.713,155188,0.99482308,38.54822740,-0.30647430
2018,5,23,76.853,76.960,75.558,76.107,170959,0.98963643,42.16743483,-0.26480627
2018,5,22,77.096,77.493,76.799,76.904,105864,0.99734143,51.19609521,-0.24788735
2018,5,21,76.682,77.138,76.516,77.109,84644,1.00631648,53.95534799,-0.30383612
2018,5,18,76.134,76.738,76.117,76.625,94060,1.00617162,47.78585237,-0.39170037
2018,5,17,76.095,76.434,76.020,76.155,107187,1.00092002,40.61041140,-0.44886966
2018,5,16,75.684,76.244,75.584,76.085,108657,1.00487347,39.45982409,-0.46745490
2018,5,15,75.772,76.076,75.623,75.716,111230,0.99916864,33.11722615,-0.47724980
2018,5,14,76.090,76.231,75.754,75.779,84650,0.99487981,33.67657260,-0.44523894
2018,5,11,76.128,76.364,76.052,76.169,84090,1.00021010,37.29774208,-0.40431978
2018,5,10,76.610,76.610,75.804,76.153,111958,0.99426833,37.03983843,-0.38592013
2018,5,9,76.032,76.789,75.926,76.592,92032,1.00741832,41.37574585,-0.35519301
2018,5,8,76.479,76.590,75.896,76.028,91544,0.99345346,31.85999712,-0.35550578
2018,5,7,76.585,76.723,76.385,76.529,67215,0.99930793,36.78505035,-0.29330853
2018,5,4,76.856,76.947,76.246,76.582,79371,0.99634414,37.35224930,-0.26066682
2018,5,3,76.798,77.120,76.520,76.863,90577,1.00080728,40.42065802,-0.22060898
2018,5,2,76.920,77.182,76.781,76.801,98299,0.99843996,39.40074193,-0.19488266
2018,5,1,76.863,76.991,76.732,76.921,66805,1.00065044,40.65143128,-0.15289914
2018,4,30,77.215,77.326,76.838,76.871,78620,0.99497793,39.91348260,-0.10930709
2018,4,27,77.156,77.393,76.923,77.259,80973,1.00098467,43.84154920,-0.04698695
2018,4,26,77.305,77.428,77.141,77.183,85943,0.99829270,42.81798315,-0.00626581
2018,4,25,77.426,77.497,77.110,77.315,105172,0.99850189,44.11474486,0.05353850
2018,4,24,77.572,77.776,77.236,77.431,87821,0.99698706,45.23259834,0.11565181
2018,4,23,77.742,77.784,77.505,77.665,79399,1.00097952,47.48655173,0.18143786
2018,4,20,78.020,78.092,77.446,77.589,106917,0.99423365,46.68532916,0.23894022
2018,4,19,78.403,78.758,77.927,78.039,117077,0.99425405,50.96025378,0.31659684
