,Year,Month,Day,Open,High,Low,Close,Volumn,Return,RSI,CDMA,newColumn
1494,2013,8,8,19.52,20.3,19.49,20.21,5490,1.03428864,53.7654463,-0.12200435,8.27430912
1495,2013,8,7,19.47,19.59,19.12,19.54,4678,1.00308008,44.12577933,-0.17367841,7.021560559999999
1498,2013,8,2,19.59,20.26,19.18,19.85,6106,1.01378958,47.79119017,-0.15155876,2.02757916
1500,2013,7,31,19.71,20.08,19.36,19.8,6985,1.00507614,46.5014097,-0.15297905,31.157360339999997
1504,2013,7,25,20.12,20.29,19.75,20.2,4995,1.0034774,50.79444403,-0.16897084,25.086935
1507,2013,7,22,19.53,20.57,19.51,20.5,6311,1.0529019,54.15092435,-0.33258101,23.1638418
1508,2013,7,19,19.34,19.59,19.28,19.47,4001,1.00568182,42.68724916,-0.43722477,19.107954579999998
1509,2013,7,18,19.27,19.55,19.21,19.36,5304,1.00310881,41.23004837,-0.4595559,18.055958580000002
1511,2013,7,16,19.9,20.03,19.66,19.97,4734,1.00150451,46.79318445,-0.47077877,16.02407216
1512,2013,7,15,19.87,20.15,19.54,19.94,4838,1.00301811,46.44485213,-0.53292106,15.04527165
1514,2013,7,11,19.36,20.24,19.36,20.11,8741,1.03981386,47.88349068,-0.67401763,11.43795246
1515,2013,7,10,19.22,19.4,18.98,19.34,7106,1.00415369,39.2274808,-0.78027873,10.0415369
1516,2013,7,9,19.04,19.49,18.96,19.26,6213,1.01102362,38.23783563,-0.82615703,9.09921258
1517,2013,7,8,18.89,19.27,18.67,19.05,5358,1.01007423,35.68496135,-0.86455213,8.08059384
1520,2013,7,3,19.35,19.88,19.31,19.75,6730,1.02014463,39.43851153,-0.90679423,3.0604338900000005
1523,2013,6,28,18.55,19.61,18.17,19.6,12874,1.06290672,36.44897813,-1.02546147,29.76138816
1528,2013,6,21,19.56,20.1,19.35,20.06,7990,1.02034588,29.79501241,-0.70210788,21.42726348
1533,2013,6,14,21.81,22.52,21.66,22.02,5073,1.01009174,42.05627898,-0.48876162,14.14128436
1534,2013,6,13,21.73,21.95,21.54,21.8,5652,1.00229885,38.78881611,-0.51991702,13.02988505
1535,2013,6,12,21.59,21.99,21.51,21.75,5004,1.00554785,38.05159623,-0.52972022,12.066574199999998
1537,2013,6,10,21.59,22.06,21.37,21.88,5732,1.01249422,38.39141249,-0.50915583,10.1249422
1539,2013,6,6,22.49,22.86,22.28,22.61,6256,1.00444247,43.70559297,-0.45653277,6.026654820000001
1540,2013,6,5,22.51,22.73,22.31,22.51,5599,1.00044444,42.31553505,-0.49454738,5.0022222
1542,2013,6,3,22.2,22.93,22.2,22.69,5610,1.02023381,43.9655995,-0.55678065,3.06070143
1544,2013,5,30,22.44,23.08,22.33,22.74,7022,1.01291759,42.74274248,-0.61805024,30.3875277
1545,2013,5,29,22.27,22.49,22.15,22.45,4843,1.00672646,38.84958524,-0.67317109,29.19506734
1547,2013,5,27,22.37,22.73,22.29,22.63,1950,1.01207513,39.51002521,-0.71830322,27.326028509999997
1549,2013,5,23,22.21,22.65,21.94,22.56,9685,1.01347709,37.43842214,-0.77342565,23.30997307
1552,2013,5,20,22.28,23.2,20.15,22.87,13793,1.03064443,37.74092974,-0.78538858,20.612888599999998
1554,2013,5,16,22.57,22.78,22.08,22.64,9242,1.0035461,31.3368338,-0.76631785,16.0567376
1558,2013,5,10,23.65,23.87,23.15,23.83,8087,1.00590967,39.70938396,-0.72628517,10.059096700000001
1560,2013,5,8,23.87,24.07,23.64,23.93,6411,1.00041806,39.80078811,-0.80115018,8.00334448
1563,2013,5,3,23.77,24.36,23.41,24.08,8480,1.01176471,40.79776125,-0.96590934,3.03529413
1564,2013,5,2,23.57,24.18,23.36,23.8,6966,1.00847458,38.03958826,-1.03915871,2.01694916
1567,2013,4,29,24.06,24.56,23.92,24.52,6602,1.02422723,41.6381354,-1.20653888,29.70258967
1569,2013,4,25,23.13,24.36,23.04,24.36,7721,1.05272256,38.60969491,-1.40091386,26.318064000000003
1570,2013,4,24,22.91,23.34,22.82,23.14,6724,1.0095986,25.05202031,-1.51847782,24.230366399999998
1572,2013,4,22,23.32,23.66,23.09,23.4,7963,1.00775194,24.04463519,-1.48247095,22.170542679999997
1573,2013,4,19,23.27,23.82,22.88,23.22,8233,1.00043085,21.74589913,-1.45903722,19.00818615
1576,2013,4,16,22.65,23.93,22.01,23.35,20354,1.02727673,22.05820705,-1.12896908,16.43642768
1579,2013,4,11,27.61,27.82,27.37,27.61,5260,1.0007249,39.76853321,-0.48938847,11.0079739
1581,2013,4,9,27.25,28.04,27.16,27.94,4688,1.02494497,43.51046225,-0.53703236,9.22450473
1583,2013,4,5,26.88,27.31,26.76,27.27,5579,1.01337793,30.59643942,-0.58796723,5.06688965
1591,2013,3,25,28.7,28.87,28.46,28.8,4553,1.00383409,42.71715481,-0.29712526,25.09585225
1593,2013,3,21,28.77,29.3,28.7,29.11,3898,1.0114663,47.03584638,-0.31954923,21.2407923
1595,2013,3,19,28.85,29.07,28.62,28.86,5583,1.00069348,41.15390334,-0.38381508,19.01317612
1596,2013,3,18,28.81,29.09,28.57,28.84,5638,1.00417827,40.72394452,-0.41055492,18.07520886
1600,2013,3,12,28.95,29.32,28.85,29.11,4771,1.00587422,43.16593207,-0.49410097,12.07049064
1601,2013,3,11,28.96,29.06,28.68,28.94,4168,1.00069156,40.1435812,-0.5438931,11.00760716
1602,2013,3,8,28.84,29.22,28.31,28.92,6759,1.002079,39.79381841,-0.5822257,8.016632
1604,2013,3,6,28.65,29.04,28.5,29.0,5971,1.01186322,40.24028262,-0.65454972,6.07117932
1605,2013,3,5,28.56,29.05,28.49,28.66,5510,1.00490884,34.77028228,-0.70255582,5.024544199999999
1607,2013,3,1,28.48,28.75,27.91,28.54,8305,1.001755,32.56122851,-0.71525769,1.001755
1610,2013,2,26,28.93,29.42,28.55,29.36,7989,1.01381215,38.65076718,-0.66723653,26.3591159
1611,2013,2,25,28.74,29.21,28.53,28.96,6256,1.01046755,32.70376363,-0.69465829,25.26168875
1612,2013,2,22,28.64,28.89,28.33,28.66,6436,1.00104785,27.83171005,-0.67882703,22.0230527
1613,2013,2,21,28.51,28.86,28.28,28.63,8856,1.00385694,27.34326867,-0.61820129,21.08099574
1616,2013,2,18,29.79,30.13,29.76,29.83,4057,1.00370121,34.41548197,-0.3138599,18.06662178
1620,2013,2,12,30.9,31.11,30.54,31.07,5987,1.00517632,45.45601658,-0.02136268,12.062115839999999
1624,2013,2,6,31.75,31.85,31.56,31.79,4355,1.00031466,53.71682367,0.11061511,6.0018879599999995
1625,2013,2,5,31.71,32.07,31.57,31.78,5472,1.00252366,53.60783667,0.10072096,5.0126183
1627,2013,2,1,31.39,32.1,31.26,31.79,6468,1.01209806,53.78215671,0.07782725,1.01209806
1629,2013,1,30,31.31,32.24,31.21,31.99,6088,1.02074027,56.49987222,0.06375463,30.622208099999998
1630,2013,1,29,30.81,31.42,30.81,31.34,4501,1.01654233,49.79331151,0.01494707,29.47972757
1634,2013,1,23,32.15,32.43,32.05,32.21,4625,1.00062131,61.312574,0.11222599,23.014290130000003
1635,2013,1,22,31.97,32.32,31.77,32.19,6107,1.0065666,61.11006487,0.04957176,22.1444652
1636,2013,1,21,31.86,32.06,31.82,31.98,3668,1.00502828,59.01852075,-0.0290825,21.10559388
1637,2013,1,18,31.69,32.09,31.62,31.82,5451,1.00378549,57.39752978,-0.1076691,18.06813882
1638,2013,1,17,31.45,31.88,31.0,31.7,6640,1.00859052,56.19072903,-0.19011717,17.14603884
1639,2013,1,16,31.37,31.52,31.04,31.43,5168,1.00319183,53.43485349,-0.28036737,16.05106928
1640,2013,1,15,31.01,31.54,30.92,31.33,6486,1.01064516,52.4051672,-0.36399046,15.1596774
1641,2013,1,14,30.36,31.12,30.35,31.0,6028,1.01873151,48.94573143,-0.45524771,14.26224114
1643,2013,1,10,30.34,30.92,30.24,30.84,8407,1.01681503,46.28833076,-0.56306598,10.1681503
1645,2013,1,8,30.16,30.54,30.06,30.36,8934,1.00729927,39.81112548,-0.66996309,8.05839416
1647,2013,1,4,30.05,30.26,29.21,30.23,15895,1.0026534,37.54254127,-0.71811614,4.0106136
1649,2013,1,2,31.46,31.48,30.88,31.01,3506,1.02444665,43.50528258,-0.73315016,2.0488933
1650,2012,12,31,30.0,30.42,29.88,30.27,5775,1.00832778,33.35667633,-0.8102639,31.25816118
1652,2012,12,27,29.96,30.48,29.68,30.14,6813,1.00533689,30.18012368,-0.79856883,27.144096029999996
1653,2012,12,26,30.17,30.18,29.82,29.98,2022,1.00334672,27.73344233,-0.76982896,26.08701472
1655,2012,12,21,29.9,30.27,29.61,29.97,10009,1.00133645,26.69637999,-0.60330662,21.02806545
1659,2012,12,17,32.31,32.4,32.0,32.26,7545,1.00124146,41.82440226,-0.08135832,17.021104819999998
1662,2012,12,12,32.98,33.78,32.91,33.45,11367,1.01455869,54.19786025,0.11719961,12.17470428
1664,2012,12,10,33.06,33.41,33.03,33.24,6738,1.00514061,51.86269507,0.13698335,10.0514061
1665,2012,12,7,32.97,33.25,32.61,33.07,11490,1.00181763,49.81701706,0.14820438,7.0127234099999995
1666,2012,12,6,32.84,33.25,32.53,33.01,13822,1.00456482,49.10822185,0.17767989,6.02738892
1669,2012,12,3,33.44,33.84,33.39,33.63,8611,1.00628366,55.79700671,0.35668198,3.01885098
1671,2012,11,29,33.73,34.4,33.52,34.23,10467,1.0148236,64.55743562,0.40679127,29.4298844
1674,2012,11,26,34.03,34.22,33.87,34.13,10474,1.00264395,66.22835243,0.30582254,26.068742699999998
1675,2012,11,23,33.31,34.15,33.23,34.04,8070,1.02068966,65.51066463,0.22965993,23.47586218
1676,2012,11,22,33.33,33.44,33.26,33.35,3512,1.00029994,59.36272168,0.13827186,22.006598680000003
1677,2012,11,21,33.16,33.39,32.82,33.34,8085,1.006035,59.2650027,0.08987078,21.126735
1678,2012,11,20,33.06,33.24,32.86,33.14,8894,1.00120846,57.3608207,0.02780437,20.0241692
1679,2012,11,19,32.32,33.21,32.29,33.1,9249,1.02508517,56.98741441,-0.03145573,19.476618230000003
1682,2012,11,14,32.47,32.92,32.37,32.66,9649,1.00585156,52.87855627,-0.14800165,14.08192184
1683,2012,11,13,32.39,32.83,32.11,32.47,10895,1.00216049,50.89683622,-0.20128266,13.02808637
1685,2012,11,9,32.3,32.77,32.05,32.58,12329,1.00835655,51.99225289,-0.29466678,9.07520895
1686,2012,11,8,31.82,32.42,31.63,32.31,12565,1.01635735,49.44948519,-0.36952847,8.1308588
1688,2012,11,6,31.17,32.23,31.05,31.97,13696,1.02599487,45.69712439,-0.45298986,6.155969219999999
1689,2012,11,5,30.85,31.23,30.65,31.16,9796,1.008088,36.45630555,-0.49124657,5.04044
1691,2012,11,1,32.23,32.65,32.15,32.26,9416,1.00124146,44.68678449,-0.36639008,1.00124146
1692,2012,10,31,31.76,32.41,31.75,32.22,9959,1.01416431,44.15508096,-0.3912142,31.43909361
1693,2012,10,30,31.79,32.12,31.7,31.77,6570,1.00031486,37.92130711,-0.41313569,30.0094458
1696,2012,10,25,31.72,32.24,31.72,32.12,11604,1.01197227,40.89670654,-0.33021514,25.29930675
1697,2012,10,24,31.69,32.02,31.51,31.74,14042,1.00252685,36.03252235,-0.30349968,24.0606444
1699,2012,10,22,31.93,32.44,31.69,32.41,11945,1.01060181,40.79339072,-0.11631806,22.23323982
1702,2012,10,17,32.99,33.26,32.86,33.21,9551,1.00850288,47.05395511,0.14746049,17.14454896
1703,2012,10,16,32.7,33.02,32.62,32.93,8749,1.00672577,43.42648197,0.20219799,16.10761232
1706,2012,10,11,33.94,34.34,33.77,33.99,8631,1.00088339,55.8466544,0.53433501,11.009717290000001
1707,2012,10,10,33.9,34.14,33.71,33.96,8237,1.00206551,55.4936598,0.59516623,10.020655099999999
1711,2012,10,4,34.55,35.04,34.54,34.92,9821,1.01158749,69.93278379,0.91139545,4.04634996
1714,2012,10,1,34.36,35.31,34.1,34.56,20593,1.00202957,67.38864579,1.01712336,1.00202957
1716,2012,9,27,33.95,34.76,33.85,34.62,15287,1.02003536,68.69374625,1.0971609,27.540954720000002
1717,2012,9,26,33.77,34.06,33.35,33.94,16600,1.00503405,63.98426433,1.12063026,26.130885299999996
1721,2012,9,20,34.56,34.74,34.07,34.65,10742,1.00173461,74.85546219,1.44955532,20.0346922
1723,2012,9,18,34.22,35.03,33.96,34.8,11749,1.01813926,77.45420538,1.48763612,18.32650668
1726,2012,9,13,33.23,34.79,32.66,34.64,13890,1.04305932,81.42841206,1.42050904,13.55977116
1728,2012,9,11,33.34,33.8,33.33,33.46,9199,1.00359928,79.6590481,1.34187799,11.03959208
1730,2012,9,7,32.59,33.7,31.94,33.66,10830,1.03188228,84.27404768,1.26568574,7.223175960000001
1731,2012,9,6,32.26,32.98,32.19,32.62,10342,1.0117866,80.46610068,1.1563214,6.0707196
1733,2012,9,4,32.07,32.4,31.9,32.3,9209,1.00654409,79.76442289,1.06393287,4.02617636
1734,2012,9,3,31.67,32.29,31.51,32.09,6467,1.01230284,78.85035749,0.98890506,3.03690852
1735,2012,8,31,30.42,31.74,30.24,31.7,10263,1.04207758,77.06368056,0.90014005,32.30440498
1738,2012,8,28,30.71,30.98,30.52,30.87,8159,1.00553746,77.72739888,0.78682267,28.15504888
1740,2012,8,24,30.52,30.78,30.22,30.77,8387,1.00687173,78.05496008,0.63727459,24.16492152
1741,2012,8,23,29.79,30.81,29.79,30.56,10164,1.02515934,76.97624737,0.51770075,23.57866482
1742,2012,8,22,29.28,29.9,29.21,29.81,8487,1.01740614,72.49204735,0.37893267,22.382935080000003
1743,2012,8,21,28.78,29.49,28.65,29.3,7848,1.01877608,68.63476288,0.27266603,21.39429768
1744,2012,8,20,28.09,28.82,27.93,28.76,6661,1.02494654,63.61900084,0.18499237,20.4989308
1746,2012,8,16,27.8,28.28,27.74,28.19,6733,1.01366415,57.30224415,0.11874178,16.2186264
1747,2012,8,15,27.78,27.98,27.48,27.81,8079,1.00035971,51.67965636,0.09530559,15.005395649999999
1751,2012,8,9,28.03,28.23,27.88,28.13,7426,1.00392577,56.71124912,0.10039101,9.03533193
1753,2012,8,7,27.86,28.21,27.76,28.09,7742,1.00825556,56.41335233,0.04201629,7.05778892
1754,2012,8,6,27.8,27.98,27.6,27.86,9326,1.00759494,53.88003146,-0.00179189,6.04556964
1755,2012,8,3,27.09,27.72,27.04,27.65,7201,1.02067183,51.48958803,-0.03426283,3.06201549
1759,2012,7,30,27.66,28.23,27.54,28.18,8791,1.01622791,59.06178722,-0.05518613,30.4868373
1760,2012,7,27,27.52,27.83,27.36,27.73,9628,1.00763081,53.6292671,-0.13242545,27.20603187
1761,2012,7,26,27.32,27.8,27.25,27.52,9595,1.00732064,50.80009873,-0.18326654,26.19033664
1762,2012,7,25,26.92,27.55,26.82,27.32,11051,1.01410542,47.99405903,-0.22411074,25.352635499999998
1765,2012,7,20,27.24,27.42,26.8,27.29,11289,1.00183554,46.34804191,-0.24153286,20.0367108
1766,2012,7,19,27.12,27.59,27.12,27.24,9512,1.0036846,45.64398593,-0.2610266,19.070007399999998
1769,2012,7,16,27.2,27.44,26.88,27.32,9946,1.0007326,46.19181373,-0.30229176,16.0117216
1770,2012,7,13,27.14,27.55,27.05,27.3,9705,1.00589536,45.96638014,-0.3252889,13.07663968
1771,2012,7,12,27.12,27.35,26.47,27.14,10771,1.0018457,44.23069558,-0.34787378,12.0221484
1772,2012,7,11,26.78,27.24,26.77,27.09,10468,1.01119821,43.70596734,-0.3553494,11.12318031
1774,2012,7,9,27.01,27.48,26.94,27.32,8468,1.00886263,44.64322263,-0.3180112,9.07976367
1778,2012,7,3,27.41,28.43,27.4,28.26,9793,1.02875865,52.18900217,-0.38578736,3.08627595
1780,2012,6,29,26.32,27.9,26.26,27.48,11933,1.04328018,44.965453,-0.52109885,30.25512522
1784,2012,6,25,26.88,27.63,26.62,27.5,9796,1.02192493,40.47179023,-0.40894995,25.54812325
1785,2012,6,22,26.87,27.05,26.58,26.91,9617,1.00111607,32.78203467,-0.39342427,22.02455354
1789,2012,6,18,29.0,29.0,28.28,28.69,12253,1.00104676,48.51614076,-0.16240825,18.018841679999998
1790,2012,6,15,28.61,28.83,28.52,28.66,8976,1.00139762,48.16165949,-0.18213516,15.020964300000001
1793,2012,6,12,28.54,29.04,28.34,28.95,11680,1.01401051,50.963767,-0.25738249,12.16812612
1794,2012,6,11,28.76,29.02,28.28,28.55,12075,1.00245787,47.07222421,-0.31731189,11.02703657
1797,2012,6,6,28.46,29.88,28.43,29.42,13126,1.03191863,54.72711719,-0.41591358,6.191511780000001
1798,2012,6,5,28.22,28.56,28.11,28.51,11036,1.00991853,46.07459389,-0.54630671,5.04959265
1800,2012,6,1,27.66,28.69,27.21,28.5,14064,1.02962428,45.30287833,-0.65874282,1.02962428
1802,2012,5,30,27.74,28.16,27.39,27.88,12976,1.0010772,36.87918444,-0.74072995,30.032315999999998
1805,2012,5,25,28.26,28.59,27.91,28.5,11151,1.00777935,41.44394334,-0.81093117,25.194483750000003
1806,2012,5,24,27.75,28.53,27.62,28.28,13314,1.01799856,38.99728655,-0.87503094,24.431965440000003
1810,2012,5,18,27.93,28.9,27.8,28.72,11822,1.02498216,39.32840009,-0.97687937,18.44967888
1811,2012,5,17,27.2,28.31,27.18,28.02,12233,1.03052593,31.08594763,-1.04194038,17.51894081
1820,2012,5,4,30.04,30.43,29.76,30.35,9539,1.00964737,37.87016277,-0.48827546,4.03858948
1825,2012,4,27,31.0,31.42,30.89,31.25,5743,1.00514635,44.26670992,-0.4116117,27.13895145
1826,2012,4,26,30.69,31.28,30.62,31.09,6905,1.01270358,42.32677187,-0.43742837,26.330293079999997
1831,2012,4,19,31.61,32.0,31.31,31.74,10692,1.00443038,45.89393046,-0.34387445,19.08417722
1833,2012,4,17,31.45,31.89,31.31,31.67,7345,1.00635526,45.00703439,-0.37626186,17.10803942
1836,2012,4,12,31.58,32.55,31.41,32.33,8233,1.02504756,49.44593987,-0.36858036,12.30057072
1838,2012,4,10,31.49,31.91,31.15,31.75,11018,1.00729695,43.76832349,-0.42378078,10.0729695
1840,2012,4,6,31.69,31.76,31.42,31.7,34,1.00094727,42.7983042,-0.40801183,6.005683619999999
1841,2012,4,5,31.33,31.79,31.2,31.67,10064,1.0098852,42.54166382,-0.3924825,5.049426
1844,2012,4,2,32.36,33.21,32.33,32.96,8776,1.0229671,50.72173201,-0.31999402,2.0459342
1846,2012,3,29,32.03,32.29,31.62,32.22,9725,1.00593194,44.68433262,-0.39505082,29.17202626
1849,2012,3,26,32.16,32.91,32.0,32.8,9571,1.01926663,48.07353789,-0.39632043,26.50093238
1850,2012,3,23,31.5,32.25,31.4,32.18,9160,1.02029169,43.48652779,-0.44126634,23.46670887
1852,2012,3,21,32.09,32.36,31.85,32.13,9369,1.00031133,41.54885452,-0.34213902,21.00653793
1854,2012,3,19,32.45,33.05,32.31,32.91,8695,1.01261538,46.04775005,-0.20974864,19.23969222
1855,2012,3,16,32.51,32.71,32.11,32.5,11134,1.00154083,43.01608815,-0.18948199,16.02465328
1856,2012,3,15,32.0,32.84,31.91,32.45,14472,1.0096453,42.6511685,-0.11911283,15.1446795
1860,2012,3,9,33.81,34.38,33.09,34.19,13707,1.01064144,52.07345542,0.27786003,9.09577296
1861,2012,3,8,33.39,34.12,33.3,33.83,11353,1.0131776,49.94404795,0.29845083,8.1054208
1862,2012,3,7,32.89,33.54,32.69,33.39,10783,1.01520219,47.28592712,0.35704562,7.106415329999999
1866,2012,3,1,34.55,35.62,34.39,35.44,17413,1.02368573,59.95102366,0.86572358,1.02368573
1868,2012,2,28,35.4,37.2,35.3,36.91,10981,1.04383484,77.48258487,0.94956155,29.22737552
1869,2012,2,27,35.36,35.61,35.04,35.36,9792,1.00226757,70.0736568,0.80229202,27.061224390000003
1871,2012,2,23,34.19,35.59,34.19,35.32,12160,1.03063904,70.11575268,0.70417631,23.70469792
1873,2012,2,21,33.51,34.43,33.42,34.29,10519,1.02327663,63.68815884,0.60594686,21.48880923
1874,2012,2,20,33.34,33.65,33.32,33.51,4570,1.00994575,57.59297326,0.57970171,20.198915
1876,2012,2,16,33.42,33.53,32.63,33.46,14532,1.0008974,57.81494757,0.6896603,16.0143584
1879,2012,2,13,33.66,34.01,33.44,33.7,11656,1.00807658,60.42475501,0.85880184,13.10499554
1883,2012,2,7,33.62,34.33,33.14,34.12,14355,1.01457032,65.51231796,1.00736479,7.10199224
1884,2012,2,6,33.65,33.83,32.97,33.63,13208,1.0029824,62.89988222,0.99064523,6.0178944
1886,2012,2,2,33.62,34.38,33.45,34.27,13084,1.0181224,69.29420137,1.01840266,2.0362448
1887,2012,2,1,33.14,33.99,33.07,33.66,12740,1.01416089,66.43732676,0.94562324,1.01416089
1890,2012,1,27,33.42,33.92,33.25,33.83,14417,1.01408873,70.10420534,0.81050242,27.380395710000002
1891,2012,1,26,33.13,33.78,32.98,33.36,14464,1.00300661,68.1111371,0.67363135,26.078171859999998
1892,2012,1,25,32.0,33.4,31.53,33.26,16018,1.03969991,67.68551243,0.53699038,25.99249775
1894,2012,1,23,32.1,32.76,31.77,32.32,14584,1.00716734,64.55887009,0.26938241,23.164848820000003
1895,2012,1,20,30.62,32.1,30.29,32.09,12871,1.04835021,63.44213307,0.10987509,20.967004199999998
1896,2012,1,19,30.52,30.86,30.34,30.61,12594,1.00294889,54.96274617,-0.07189425,19.056028910000002
1897,2012,1,18,30.04,30.59,29.74,30.52,14140,1.0156406,54.36505443,-0.15216137,18.2815308
1898,2012,1,17,29.96,30.57,29.79,30.05,11808,1.00300401,51.22626617,-0.24323453,17.05106817
1899,2012,1,16,29.67,30.04,29.46,29.96,7334,1.01147873,50.62238067,-0.30808448,16.18365968
1901,2012,1,12,29.94,30.66,29.87,30.24,12462,1.01002004,52.40983376,-0.42533837,12.12024048
1903,2012,1,10,28.98,30.31,28.92,29.94,13152,1.03276992,50.55970282,-0.65633217,10.3276992
1904,2012,1,9,28.79,29.22,28.57,28.99,14492,1.01045661,44.68840045,-0.79053751,9.094109490000001
1906,2012,1,5,29.13,29.63,28.7,29.31,15522,1.00445511,45.86864881,-0.89114352,5.022275550000001
1908,2012,1,3,27.83,29.72,27.83,29.66,11468,1.07308249,47.46474516,-1.08677582,3.21924747
1910,2011,12,29,27.05,27.84,26.14,27.7,15406,1.02402957,33.96716238,-1.2217173,29.69685753
1916,2011,12,20,28.77,29.6,28.68,29.54,9889,1.02640723,39.14893869,-0.98681732,20.5281446
1918,2011,12,16,29.13,29.91,29.09,29.63,14613,1.01716444,37.20491932,-0.87463228,16.27463104
1919,2011,12,15,28.87,29.27,28.1,29.13,19526,1.00830737,33.57756964,-0.81680674,15.12461055
1923,2011,12,9,31.68,32.32,31.45,32.15,14863,1.01483586,46.61023684,-0.3300609,9.13352274
1926,2011,12,6,32.09,32.87,31.6,32.74,14540,1.01993769,49.50964614,-0.3238927,6.119626139999999
1930,2011,11,30,31.91,32.94,31.12,32.79,15648,1.02725564,49.28864728,-0.47044921,30.817669199999997
1932,2011,11,28,31.17,32.31,31.17,32.09,12355,1.03150113,45.1930549,-0.54553052,28.88203164
1934,2011,11,24,31.68,32.22,31.5,31.79,8984,1.00283912,42.29229157,-0.45814097,24.06813888
1936,2011,11,22,31.6,33.04,31.16,32.7,14539,1.0351377,46.05921206,-0.30561098,22.7730294
1938,2011,11,18,31.65,32.59,30.88,32.27,14653,1.0183023,42.54040373,-0.14253029,18.3294414
1941,2011,11,15,34.23,34.81,33.74,34.52,13655,1.0087668,53.42675191,0.23562586,15.131502000000001
1943,2011,11,11,33.98,34.83,33.68,34.65,12324,1.01881799,54.34255437,0.22887268,11.20699789
1946,2011,11,8,34.97,35.32,34.48,34.95,17837,1.00057257,56.24971777,0.2197238,8.00458056
1947,2011,11,7,34.19,34.97,33.83,34.93,16138,1.02464066,56.16048924,0.14101718,7.17248462
1949,2011,11,3,34.24,34.88,33.26,34.55,19237,1.00964348,54.77924542,-0.00275851,3.02893044
1950,2011,11,2,33.42,34.41,33.09,34.22,17851,1.02485774,53.35098931,-0.10482465,2.04971548
1953,2011,10,28,35.08,35.67,34.71,35.22,14889,1.00370476,58.84022484,-0.35446319,28.10373328
1954,2011,10,27,33.37,35.35,33.14,35.09,17465,1.05185851,58.34709503,-0.60895299,28.400179769999998
1955,2011,10,26,33.24,33.93,32.91,33.36,17020,1.00300661,51.10878544,-0.91168067,26.078171859999998
1956,2011,10,25,31.71,33.36,31.35,33.26,18018,1.04821935,50.64846342,-1.108665,26.205483750000003
1957,2011,10,24,31.38,32.03,31.21,31.73,14726,1.01341424,43.02764033,-1.33378078,24.321941759999998
1958,2011,10,21,30.58,31.51,30.26,31.31,15735,1.02387181,40.69322187,-1.44592812,21.50130801
1961,2011,10,18,31.77,32.33,30.38,32.02,20965,1.0081864,41.66150346,-1.57087356,18.1473552
1963,2011,10,14,31.76,32.53,31.25,32.16,17626,1.0094162,41.69026931,-1.79042955,14.131826799999999
1965,2011,10,12,32.05,33.04,31.84,32.59,17927,1.01748361,42.63725575,-2.05770642,12.209803319999999
1967,2011,10,10,31.24,32.33,31.21,32.09,15099,1.0328291,40.2708225,-2.42940873,10.328291
1969,2011,10,6,30.41,32.19,30.23,31.97,20853,1.05129891,38.12759662,-2.71177261,6.307793460000001
1970,2011,10,5,30.06,30.61,28.41,30.41,24852,1.01164338,30.81318225,-2.88647669,5.0582169
1972,2011,10,3,29.95,31.39,29.65,30.39,16436,1.02426694,29.7232715,-2.85898718,3.07280082
1974,2011,9,29,29.83,31.49,29.08,30.6,23094,1.02615694,27.95968808,-2.58268545,29.758551259999997
1976,2011,9,27,30.7,33.51,30.21,31.89,18327,1.03842397,27.78084238,-2.00326467,28.037447189999998
1981,2011,9,20,39.65,40.29,39.14,39.77,18703,1.00327952,45.29417448,-0.06710965,20.065590399999998
1983,2011,9,16,39.82,40.9,39.37,40.43,15758,1.01531894,48.0513163,0.13255432,16.24510304
1986,2011,9,13,40.27,41.27,40.0,40.97,16605,1.01713009,50.05629484,0.43960209,13.22269117
1989,2011,9,8,41.54,42.64,41.32,42.29,17269,1.01780987,56.25452706,0.76431912,8.14247896
1993,2011,9,2,41.55,43.36,41.46,43.25,15170,1.0406641,61.78706089,0.82767092,2.0813282
1994,2011,9,1,41.53,41.81,41.21,41.56,10006,1.00048146,55.73811412,0.70870916,1.00048146
1995,2011,8,31,41.29,42.01,41.06,41.54,14368,1.00581114,55.66098579,0.71863494,31.180145340000003
1996,2011,8,30,40.86,41.64,40.39,41.3,15853,1.01126347,54.78301058,0.72288732,30.337904100000003
1998,2011,8,26,41.09,41.45,40.1,41.43,21043,1.00876552,55.54794073,0.80297341,26.22790352
1999,2011,8,25,39.73,41.16,38.73,41.07,22878,1.03320755,54.3720592,0.80874337,25.830188749999998
2002,2011,8,22,42.89,44.03,42.47,43.76,20968,1.02362573,68.29664304,0.97827788,22.519766060000002
2003,2011,8,19,40.6,42.8,40.52,42.75,16016,1.05347462,65.42458806,0.74242499,20.016017780000002
2004,2011,8,18,40.33,40.9,40.04,40.58,13286,1.00669809,57.79705854,0.5334284,18.12056562
2005,2011,8,17,39.83,40.58,39.76,40.31,12327,1.01205122,56.69325593,0.47985924,17.20487074
2007,2011,8,15,39.05,39.95,38.69,39.84,11891,1.0186653,54.78689993,0.41349573,15.279979500000001
2008,2011,8,12,38.69,39.19,38.18,39.11,14668,1.01111686,51.94060977,0.38284915,12.13340232
2010,2011,8,10,37.68,39.51,37.58,39.26,23890,1.04609646,52.57503316,0.48810794,10.4609646
2012,2011,8,8,38.78,40.37,38.28,39.01,26687,1.01880387,51.62022264,0.72582184,8.15043096
